Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDV46,OUT035,2090.57668258387
NCP29,OUT045,1050.275245070382
FDE09,OUT018,1704.903057584838
NCU06,OUT027,5851.726914933705
FDT19,OUT010,415.4729448581686
DRF15,OUT017,2501.7646366131016
DRI51,OUT013,2760.4713376089094
NCX54,OUT013,1654.7513051408791
DRE01,OUT013,3785.0988992244475
NCB07,OUT045,2987.985887090198
FDU50,OUT035,1880.3043033698725
FDG40,OUT035,600.8008869901739
FDW10,OUT018,2745.565759495969
FDX51,OUT013,3067.4299338253554
NCP17,OUT045,1053.0465372542867
FDP21,OUT035,3096.439602993349
FDL04,OUT045,1651.7913913690545
FDV23,OUT013,2008.6120653144596
FDF24,OUT046,1309.7400647855904
FDH56,OUT027,2926.217357198557
FDB51,OUT049,977.4074755735397
FDI58,OUT027,2802.28297538629
FDR20,OUT013,820.608090947256
FDC51,OUT018,2014.1411327544636
FDB16,OUT027,2434.6008581461747
FDE40,OUT049,989.179988535756
NCM17,OUT035,634.3358721822643
FDU56,OUT035,3102.258072234693
FDS32,OUT019,288.32602476073544
FDX02,OUT049,3729.575563388981
FDT39,OUT027,4088.005708197575
FDE35,OUT017,872.740378726536
NCI42,OUT019,564.8339423320738
DRL23,OUT046,1652.6463724071448
FDA10,OUT046,2027.6593768218042
FDA11,OUT013,1533.1277603139492
NCM06,OUT046,2469.797592883935
NCT05,OUT035,4174.418793421655
NCQ02,OUT010,493.41521510848173
NCY06,OUT049,2051.333214604129
FDY56,OUT035,3866.9078189221427
FDL02,OUT035,1653.497498177918
NCI06,OUT035,2924.2794198117176
FDQ14,OUT045,2467.9998503886427
FDQ12,OUT017,3881.2139282852777
FDP36,OUT046,792.4440396572442
FDK21,OUT027,5851.726914933705
FDO40,OUT045,2519.7138671229654
NCK54,OUT019,277.64510624380216
FDY09,OUT018,2828.5624646513734
NCW30,OUT049,4159.199956161129
NCC55,OUT027,989.7724315742847
FDE58,OUT018,1879.2514740555168
FDR39,OUT013,3043.9227882076
FDU28,OUT049,3066.4025634273335
FDH08,OUT017,3891.4498868235473
FDG35,OUT045,2838.703583183099
FDG22,OUT049,623.5345982586783
FDC34,OUT035,2586.5046397422284
FDP15,OUT018,3704.8249603569084
FDK34,OUT010,568.5605531207856
FDU45,OUT035,1929.6591468841261
FDQ04,OUT027,1000.4292376794623
FDX22,OUT018,3381.3837876496837
FDB45,OUT017,1650.583821183535
NCH43,OUT027,5851.726914933705
DRE60,OUT046,3706.98669154969
FDD17,OUT027,5851.726914933705
NCM54,OUT017,2016.0811283828
NCH55,OUT013,2046.7442156944726
NCT06,OUT017,2634.5456498324406
FDA48,OUT027,5851.726914933705
FDY58,OUT027,5851.726914933705
FDO25,OUT045,3636.940324731182
FDN50,OUT045,1508.621519771332
FDH35,OUT035,2610.996849027745
FDK09,OUT045,3784.177464679854
FDO16,OUT013,1432.2610817689483
FDW11,OUT045,1074.0829983746587
FDU47,OUT027,3009.659660819774
NCQ42,OUT010,276.7233861942709
FDK55,OUT027,2631.1701596839634
FDN08,OUT049,1921.5622499897884
FDT57,OUT045,3934.5155166630366
FDJ12,OUT018,3315.046932763455
DRL59,OUT017,813.3611598626599
NCN53,OUT046,635.9900150801266
FDO51,OUT010,130.3637833324574
FDK56,OUT017,3107.37752011092
FDY12,OUT035,827.5411286141034
FDU15,OUT035,600.3001500410008
FDQ19,OUT046,3958.1666950876574
DRF15,OUT045,2523.6772220063503
DRE25,OUT019,230.99952019715016
FDK57,OUT018,1909.1892549477698
FDD33,OUT010,568.7619603153905
FDR34,OUT027,5851.726914933705
FDU04,OUT045,2050.2026743869997
FDE35,OUT019,130.3637833324574
NCD31,OUT035,2636.974084091776
FDJ56,OUT035,1623.637403560417
NCU53,OUT046,2558.0997328038734
FDD39,OUT035,3684.7019191543204
NCU17,OUT019,244.62178373988408
FDJ20,OUT046,2029.2098172028782
NCW41,OUT018,2512.1577880663463
FDL52,OUT035,608.2495368134793
FDS39,OUT035,2118.8695926173477
DRJ47,OUT045,2829.7016180692863
FDP13,OUT010,130.3637833324574
DRK39,OUT010,189.7902236087406
FDF28,OUT010,275.69435692043743
FDB09,OUT045,2002.6561427620936
FDM51,OUT046,1570.1447973037807
DRM49,OUT018,738.7570350115151
DRF23,OUT013,2836.5050532759888
DRH01,OUT035,2877.5110132691175
FDH12,OUT027,2888.282724794273
FDA28,OUT019,280.07830257198566
FDW37,OUT018,1368.0652437655951
FDF02,OUT046,1651.861113771095
DRL37,OUT046,662.1453490827091
NCF43,OUT046,2096.778640157871
FDH08,OUT010,568.5605531207856
FDR34,OUT019,570.7793513546966
NCK19,OUT049,3102.9329305925967
NCD55,OUT018,619.9508651003861
FDT27,OUT049,3800.4552989226836
FDQ57,OUT045,2472.105651032414
FDA47,OUT035,2576.6501592541654
DRG15,OUT027,1418.1314585629561
FDE05,OUT018,2393.3642391367143
FDN46,OUT046,1637.3877421550703
FDX27,OUT027,2743.9394131758904
FDT51,OUT045,1739.5104109455954
FDU33,OUT013,728.8965698455339
FDJ16,OUT027,1311.0185297508528
FDD20,OUT019,278.86495733112713
FDT36,OUT049,624.1599868874331
DRF15,OUT027,4075.73349706126
FDN52,OUT010,205.58986427881237
FDC22,OUT027,5629.3737003071155
FDX15,OUT045,2588.2470956173715
FDT13,OUT013,3081.457317585213
FDU04,OUT017,2048.7828483892517
FDU31,OUT019,570.7793513546966
FDW59,OUT027,2419.84411253016
NCO29,OUT046,2595.513170354278
FDL15,OUT035,2523.1457289030186
FDI41,OUT049,2504.681388503196
FDQ48,OUT049,1548.9439065427434
DRI39,OUT013,1023.6571637432178
FDI08,OUT013,4053.5250852283816
FDC21,OUT049,1698.2901530928839
FDF58,OUT035,1033.8835258909185
FDS08,OUT010,420.95711688558947
FDE47,OUT045,2012.565043878178
NCP18,OUT019,369.7617807997225
NCR41,OUT013,1548.3383143720455
FDA27,OUT013,4070.3129428417183
FDA43,OUT035,3097.0041928709893
FDA49,OUT045,1353.1481174871917
NCE55,OUT018,2816.4648816649624
DRM49,OUT027,1073.1547247618976
FDF22,OUT027,5851.726914933705
FDQ15,OUT018,1282.8010080152685
NCS54,OUT017,2895.9564563452714
NCY05,OUT013,691.0912892869505
FDR45,OUT046,3939.8551469422514
FDK57,OUT049,2017.9317543233628
FDF41,OUT010,568.7619603153905
FDV21,OUT046,2031.1733822156073
FDD51,OUT046,781.6724271103875
FDF33,OUT046,1666.7311659043191
FDA38,OUT046,3933.874561927545
FDR56,OUT045,3074.958939075734
NCN41,OUT017,1999.8690811823546
FDC60,OUT027,2540.9759134690494
FDB47,OUT045,3565.9953215508845
DRH01,OUT013,2847.354318832287
FDW08,OUT046,1654.0315620451197
FDF38,OUT027,998.7859194336546
FDY32,OUT017,2531.382332558166
FDG34,OUT049,1657.8027498117744
FDG47,OUT019,568.7619603153905
NCF18,OUT035,3023.6905265294736
FDL39,OUT019,447.1604902174108
NCH55,OUT035,2026.122668275328
DRJ35,OUT049,965.880983029443
FDS44,OUT035,3889.636941328675
DRE01,OUT018,3530.8278476963146
FDY39,OUT013,3122.1228492028085
FDY32,OUT018,2452.7418612119686
FDR33,OUT027,2913.34973545334
NCP50,OUT049,1287.0353616570767
FDZ47,OUT018,1529.3561663885516
FDU57,OUT049,2455.6942865065503
FDY44,OUT013,3070.4408934794383
DRH59,OUT018,1159.9678786136483
FDB03,OUT027,5851.726914933705
FDY46,OUT045,3024.1290124042694
FDM39,OUT045,2890.921209470361
FDY36,OUT035,1184.3820901310671
NCM55,OUT035,3113.839217220564
FDJ50,OUT010,130.3637833324574
DRL60,OUT013,2410.767710934636
NCJ54,OUT049,3804.1036223375204
FDX59,OUT017,595.4306872381908
FDI07,OUT013,3106.031592113746
DRF51,OUT010,130.3637833324574
FDM14,OUT017,1665.4632325364155
FDP21,OUT045,3088.303062306078
FDE40,OUT035,1057.270270407498
FDE05,OUT035,2492.8741776557713
FDM13,OUT027,3004.6491407804033
FDC34,OUT027,4143.654256546678
NCI55,OUT018,2017.4670254726184
NCE43,OUT018,2673.6256277482953
FDW58,OUT018,1633.7653357246368
FDG60,OUT045,3914.439344619701
FDV31,OUT017,2874.247210505235
FDR47,OUT013,3018.563280689143
FDM60,OUT019,130.3637833324574
NCF06,OUT018,3820.1775653363293
NCN26,OUT027,2930.46230178959
FDQ59,OUT049,1352.65776177213
FDF09,OUT046,635.0382017753691
NCS06,OUT017,4194.331958782842
FDT44,OUT046,1941.8457117293842
FDI19,OUT017,3981.0051453561227
FDT22,OUT017,939.4286441631941
NCF54,OUT027,4296.261797075743
DRG25,OUT045,3080.2299219532033
FDB59,OUT017,2979.6637511322547
FDQ37,OUT017,3009.4619966508485
FDP56,OUT035,763.56978162378
FDW44,OUT035,2886.173582858847
FDJ26,OUT010,570.9807585493016
FDU43,OUT018,3558.952950930281
FDW33,OUT045,1654.1394590955347
NCX53,OUT027,3131.499856483655
FDN56,OUT010,368.453973815161
DRF15,OUT049,2498.998314979183
FDO33,OUT017,1889.3874685843462
FDZ39,OUT010,238.32182567762152
NCJ19,OUT017,898.3518014994418
FDU01,OUT035,3019.3822593884142
FDT12,OUT035,3863.3017677569615
NCM18,OUT018,1056.4637551843798
FDP19,OUT017,2008.34508426611
NCR42,OUT049,625.1118001921905
FDN10,OUT046,1969.2919269010592
FDG44,OUT017,869.7507123046593
FDQ10,OUT046,2871.978683374753
DRH13,OUT049,1644.6780689364546
FDT52,OUT013,3905.551618786597
FDM56,OUT045,1721.2198329753062
NCO43,OUT010,236.47127427374937
NCV29,OUT035,2925.8664492426847
NCF06,OUT013,4185.68425256853
FDO50,OUT035,1414.796279712793
FDT59,OUT013,3770.725474947978
FDX40,OUT027,989.3206921007034
FDE50,OUT017,3006.878134126966
FDX51,OUT017,3061.3488971740876
NCD30,OUT018,1528.2532413320077
FDK15,OUT013,1629.979623672084
FDL12,OUT045,990.3469103858192
FDK46,OUT017,4228.049907513812
DRH49,OUT010,170.11956694468293
FDQ57,OUT046,2463.0350953512125
FDY59,OUT017,1458.3217579349453
FDO09,OUT018,3729.4717878086
NCG30,OUT035,2004.0031398489416
FDM09,OUT017,2721.9411417180672
NCN17,OUT027,2866.3478801611227
NCS42,OUT013,1439.556942078015
FDD02,OUT019,277.39915019319733
FDE34,OUT013,3108.6661621891776
FDU38,OUT045,3097.584485950979
FDB33,OUT046,2593.5013122309906
NCJ29,OUT017,1367.4901042012916
FDZ27,OUT035,763.56978162378
FDI40,OUT013,1571.1949617978964
FDG22,OUT013,688.5347413949837
FDT51,OUT017,1742.6897865028316
FDF20,OUT018,2996.808688691799
FDV50,OUT035,1994.9027903064468
FDT02,OUT049,624.1599868874331
DRC49,OUT017,2434.206897890639
FDF26,OUT049,2449.5254365216806
FDV52,OUT035,1938.8066126558592
FDX59,OUT049,624.1599868874331
FDV25,OUT035,3824.869014252181
FDW23,OUT027,996.5447773856436
FDE53,OUT018,1636.1134034511165
FDA19,OUT017,2016.9349161762395
FDH22,OUT046,2025.887059930112
NCO41,OUT013,1555.307441912662
FDX12,OUT017,3987.46831134396
FDF17,OUT013,3079.516938171722
FDS11,OUT045,3823.492237444009
FDR51,OUT035,2486.9418603593913
FDT49,OUT010,238.07586962701666
FDC56,OUT013,1998.0069231202096
FDR13,OUT027,2930.46230178959
FDQ60,OUT035,1985.489203251385
FDN38,OUT049,3880.982039564802
NCL29,OUT013,2488.237169815189
FDO13,OUT027,4268.95303387648
FDE26,OUT018,2347.7950435862053
FDA31,OUT010,412.9881076809764
FDX14,OUT035,1181.814892285727
FDA34,OUT045,2882.4937861770154
FDF26,OUT013,2412.3855382641254
FDE38,OUT045,2643.2073889583116
DRI11,OUT046,1925.3571316506914
FDQ60,OUT027,2934.395811838441
FDL21,OUT027,998.7859194336546
DRC12,OUT027,5650.453499935953
FDC47,OUT046,3739.20347194436
FDE57,OUT045,2047.4976745255647
FDT14,OUT045,1990.7755255368807
NCZ53,OUT046,3090.0456520990474
FDE28,OUT018,3485.491656765969
FDR19,OUT035,2499.938642251672
NCF54,OUT019,414.0924082438154
FDZ08,OUT046,1351.2592541836011
NCJ05,OUT018,2438.505694028872
FDF59,OUT046,2036.7386575398916
NCO05,OUT035,1632.8698377704695
FDW24,OUT018,775.5256698121473
NCX42,OUT018,2559.5320309393246
NCA53,OUT035,763.56978162378
FDI45,OUT019,419.45817576066395
FDG46,OUT046,1902.5605898412207
FDM20,OUT010,568.5605531207856
FDW11,OUT010,131.11253502531648
FDX08,OUT035,2972.996619818899
NCK17,OUT035,615.9088844227094
FDK32,OUT018,2436.4720544819374
NCA42,OUT035,2564.135419799018
DRI01,OUT035,2845.106170414575
NCL55,OUT049,4043.2178694719464
DRE25,OUT018,1480.6857122949118
FDD14,OUT017,3047.8666340523755
FDB10,OUT046,3890.721909334715
DRN11,OUT035,2465.9572783040176
FDP38,OUT018,780.7471614630606
NCA30,OUT017,3019.5178220965954
FDT15,OUT017,3119.9128039459306
NCP55,OUT018,923.5279374810391
FDF12,OUT035,2465.2918180471274
FDM21,OUT018,3811.162832323743
FDX56,OUT035,3429.7977907575796
FDF10,OUT017,2516.500140747026
FDT32,OUT045,3017.95703402313
FDM51,OUT018,1623.1188164938526
NCR50,OUT018,2451.6546155607352
FDI19,OUT049,3895.6136118089967
FDX21,OUT017,1659.9169048650103
FDR31,OUT035,2473.3249198602743
FDY02,OUT013,4048.5414314872137
NCA29,OUT045,2853.901922405907
NCX17,OUT046,3754.4347766991136
FDM12,OUT045,3080.9908121764106
FDI53,OUT027,4212.076051966658
NCU30,OUT049,2586.2639662936185
FDC56,OUT027,2945.049706161455
FDK27,OUT018,2014.1411327544636
NCK18,OUT017,2703.7691930934047
FDB52,OUT019,568.5605531207856
DRG25,OUT027,5104.375337130527
FDZ13,OUT049,825.0728327643541
FDB57,OUT019,570.7793513546966
FDR40,OUT046,1355.8463826219675
NCO14,OUT019,130.3637833324574
NCN19,OUT045,3058.982298958169
FDQ28,OUT019,370.4272286193235
FDO13,OUT018,2473.536724044054
FDK48,OUT013,1395.1622968173078
FDU07,OUT018,2382.6158074840696
FDW20,OUT046,2090.8614648565444
FDV12,OUT010,235.89116813056418
FDH24,OUT013,2546.0828196915168
FDV59,OUT049,3630.988675369858
FDK57,OUT045,1985.5549161108945
FDL16,OUT027,1071.2443259410022
NCQ17,OUT046,2490.3190261333225
FDJ15,OUT018,3022.648616136417
FDX24,OUT049,1443.1001200122785
FDT47,OUT046,1534.7820389466265
FDT10,OUT049,991.3394917205286
FDZ37,OUT018,1366.0390597429446
FDW43,OUT027,5851.726914933705
DRN36,OUT017,1514.1991808545465
FDJ14,OUT045,1305.1389823773743
FDA32,OUT013,3580.7397213748786
FDJ38,OUT019,506.897755289963
FDQ57,OUT017,2459.978447185465
NCQ41,OUT019,514.439434813535
FDG56,OUT049,983.8448392491146
DRC13,OUT027,2994.5321681786754
FDV55,OUT035,2502.7020186372374
FDQ49,OUT045,2593.415555168968
FDE29,OUT010,130.3637833324574
FDR03,OUT013,3359.404346173413
FDD45,OUT049,1443.9093836754287
FDN38,OUT010,570.9807585493016
FDT56,OUT046,963.2162207368809
FDT48,OUT045,3133.877015612718
FDU03,OUT049,3015.0493459464396
FDC56,OUT010,270.85323608032996
NCO43,OUT027,2851.7397514710046
FDQ27,OUT017,1646.6201369478981
FDR03,OUT046,3422.6674424123075
DRH23,OUT010,130.3637833324574
FDG22,OUT045,615.226639012127
NCJ42,OUT013,1649.1751104262942
FDR24,OUT046,1379.8913164154364
FDW60,OUT035,2878.6863755811682
FDJ08,OUT013,3102.5748473955655
DRL59,OUT018,828.8141125901122
FDG60,OUT010,568.9762754186523
FDW27,OUT017,2466.783548779097
FDX14,OUT018,1291.6562272714802
FDC20,OUT013,994.6499186378493
NCS29,OUT018,3820.6636513387334
FDJ56,OUT046,1629.7837198816549
FDB20,OUT019,166.67053071139372
FDL28,OUT027,5851.726914933705
FDW01,OUT018,2425.4839568378566
FDL03,OUT046,2996.4764756509835
FDX22,OUT049,3644.3664736800147
FDJ21,OUT035,2518.493605869751
FDR31,OUT045,2466.2554920075877
FDG21,OUT035,2538.005776403643
FDS22,OUT027,1004.2602613337335
FDK08,OUT035,1572.5086280644332
FDE17,OUT018,2430.2068005181545
NCN30,OUT017,1527.2831242577731
FDT50,OUT046,1537.1595759950349
NCX42,OUT049,2581.689207714387
FDJ12,OUT035,3641.896345292461
NCA18,OUT027,2930.46230178959
FDP23,OUT019,568.5605531207856
FDX12,OUT013,3898.8163575554813
FDN40,OUT018,2366.8174379314955
FDV48,OUT035,1296.2474364860745
NCY54,OUT013,2844.300793590656
FDL16,OUT010,130.3637833324574
FDR45,OUT018,3587.4923926419033
FDJ52,OUT046,2547.2199944928125
DRG01,OUT017,1267.5803125871744
FDP52,OUT013,3748.8961279878063
FDU58,OUT017,3107.060875768284
FDL02,OUT045,1653.497498177918
FDG28,OUT013,3905.551618786597
FDA19,OUT035,2006.1676558752451
FDW46,OUT027,1452.7485300808726
NCD43,OUT049,1643.3418527336023
DRG39,OUT013,876.6452153554659
NCF55,OUT049,625.1118001921905
FDJ07,OUT046,1997.098205162617
FDE08,OUT046,2502.283688207307
FDP56,OUT019,130.3637833324574
FDT45,OUT045,861.4594111989629
FDF17,OUT018,3001.430357202515
FDX44,OUT046,1371.893953317839
FDM28,OUT027,4779.667200976508
FDI36,OUT049,3109.8536335532613
FDS07,OUT045,1906.345690050382
FDD36,OUT045,1973.191714371087
FDW11,OUT046,1015.6716897662327
FDN40,OUT049,2443.2247859077142
NCQ18,OUT049,1525.6064518596374
NCQ54,OUT017,2732.9291787024476
NCS42,OUT045,1421.0473179982337
DRH39,OUT010,155.94805237967364
FDC09,OUT027,2866.3478801611227
FDT08,OUT010,368.6134249394013
FDC08,OUT035,3794.595838711515
FDT20,OUT017,595.4306872381908
FDS35,OUT035,1057.5745190617192
FDX58,OUT018,3029.5995608079083
FDW58,OUT046,1652.6463724071448
DRD27,OUT046,1562.0505145162488
FDH32,OUT019,234.93017232923822
FDS26,OUT035,4122.35032433248
FDQ31,OUT046,1372.9682348784204
FDP11,OUT018,3404.24309802045
FDD58,OUT017,1572.1881478256673
FDM33,OUT045,3648.207080082376
FDZ16,OUT049,3093.2000937004364
NCS29,OUT010,570.9807585493016
NCM18,OUT019,130.3637833324574
FDP11,OUT049,3668.9231506564993
NCC42,OUT017,2073.0636771507034
DRM23,OUT046,2851.0325812031674
NCN55,OUT027,5851.726914933705
FDK46,OUT013,4213.00675770632
FDR01,OUT046,3133.2848593177687
NCA05,OUT045,2527.4366686815865
NCP43,OUT017,2890.8003095013933
FDR12,OUT010,390.01407243258757
FDQ01,OUT013,3985.2411336141104
FDM13,OUT046,2051.2276546603202
FDQ19,OUT017,3990.4901485381
FDK56,OUT019,489.9212458144211
NCX06,OUT010,466.0621815820053
FDO56,OUT027,2934.395811838441
FDU45,OUT045,1825.8134553734187
FDI16,OUT019,130.3637833324574
FDL32,OUT046,1910.4709895159103
FDA07,OUT046,2043.9366338071577
FDA14,OUT045,2517.751782961399
FDV46,OUT027,3009.659660819774
NCO07,OUT035,3711.434875496303
NCP41,OUT046,1655.8286722047967
FDY60,OUT018,2070.2840243468418
FDN38,OUT017,3952.369218750125
FDO15,OUT046,1177.0258978721486
FDT60,OUT013,2007.2650682276114
FDA55,OUT035,3859.60574320969
FDE02,OUT010,226.56010140172046
DRJ39,OUT049,3705.4249245274386
FDV34,OUT035,1154.9852721142568
FDS20,OUT027,5104.375337130527
FDF02,OUT027,2866.3478801611227
FDW40,OUT017,2141.2295966472275
NCB43,OUT046,3041.470691314765
FDR58,OUT017,1387.1414853937456
DRJ59,OUT035,616.4096213718825
NCD30,OUT017,1562.5920828512476
FDE14,OUT017,1542.3887215787015
FDC28,OUT018,1635.2313563590371
FDU16,OUT018,1325.8463572381027
NCD19,OUT035,872.740378726536
FDU21,OUT046,634.5374648261961
FDV59,OUT027,5851.726914933705
FDU03,OUT045,3033.948762129823
FDC33,OUT010,558.972682674502
NCR42,OUT035,600.0423407321766
DRH59,OUT035,1178.1083538929324
NCM31,OUT035,2066.273952613575
FDS50,OUT035,3825.5786710684665
FDP39,OUT046,889.1260661063058
FDQ55,OUT013,1980.1723972541677
FDV36,OUT019,280.32425862259055
FDI05,OUT027,1999.5246344532948
FDS45,OUT027,2888.282724794273
FDA39,OUT045,618.7221893908462
FDC37,OUT010,250.5390321542723
FDJ60,OUT027,4284.36698318092
DRQ35,OUT046,2032.5908930315577
NCJ06,OUT046,2037.844880393989
NCY42,OUT018,2372.493963715896
DRM37,OUT049,3104.1337040480084
FDR14,OUT045,802.9927440783747
FDE51,OUT049,671.2534909395815
FDT33,OUT017,2673.5367072301515
FDR08,OUT013,1830.9953086496448
FDE36,OUT010,384.3062415194791
FDL22,OUT019,227.7725047340594
FDR44,OUT013,2035.3979079179232
FDI56,OUT019,216.63897009533832
FDE47,OUT010,275.69435692043743
FDV27,OUT010,210.6201389768361
FDV10,OUT049,645.6991949437474
FDC40,OUT045,1275.4028838968052
NCX41,OUT013,3555.749710204481
NCQ38,OUT027,2869.0641952459496
FDV12,OUT027,2866.3478801611227
FDE52,OUT017,1368.0528072527889
FDG20,OUT027,4447.45422007656
FDV16,OUT027,988.8199551515302
FDI32,OUT017,1886.9903250155915
FDJ32,OUT049,983.2063751792355
FDN39,OUT018,2670.010320384548
FDY34,OUT017,2713.3215580611013
FDC14,OUT035,616.0580277823966
FDA55,OUT017,3859.129523745613
FDZ50,OUT010,460.7652671534135
DRG13,OUT049,2612.5097031468904
FDP01,OUT013,2471.0566159157543
NCG54,OUT017,2886.0168300831597
FDM13,OUT045,2021.9697098374297
NCO18,OUT027,4705.704238706893
NCW41,OUT013,2502.477914062294
FDM52,OUT027,4063.736260283726
NCF55,OUT035,600.0423407321766
FDT09,OUT046,2119.8346274067603
NCM19,OUT035,1726.175520445683
FDW12,OUT018,2383.7625862003824
FDP15,OUT019,568.7619603153905
FDK36,OUT045,767.1032293812548
FDZ25,OUT035,2900.1439479983474
NCW06,OUT049,3101.618431127105
FDW60,OUT046,2913.9425000128003
DRC49,OUT013,2402.860146071047
NCT17,OUT035,3091.3454174196654
NCN06,OUT018,2489.9052046547476
FDC45,OUT013,2815.1877905752062
DRJ47,OUT019,411.1038333354756
NCF06,OUT045,4187.59764102795
FDE21,OUT010,271.09919213093485
DRG27,OUT013,704.9014917478007
FDW40,OUT049,2094.411442347444
NCO53,OUT046,3118.3315514649353
FDE23,OUT049,673.2455940207979
FDQ16,OUT046,1664.064946473601
FDS26,OUT045,4098.746585850546
FDZ13,OUT010,130.3637833324574
FDS14,OUT049,2454.616619563213
FDC10,OUT045,1943.206316213409
FDY16,OUT049,3079.0889920565974
FDJ20,OUT035,2004.0031398489416
FDV43,OUT035,623.4529835219918
FDZ32,OUT027,2869.0641952459496
FDR23,OUT046,2864.6518034508404
FDN24,OUT035,859.7216159553358
FDE34,OUT027,5097.243398110868
FDU31,OUT013,3610.992010165518
FDW33,OUT018,1633.8555259407187
FDU26,OUT046,1944.4084816675233
FDE20,OUT027,4289.959438905153
NCW05,OUT035,1652.6256234402272
FDB22,OUT018,2373.3993755466417
FDO56,OUT046,1938.3444632556839
FDA19,OUT027,3004.6491407804033
DRI39,OUT045,903.9088132195944
FDH52,OUT018,965.339655167006
FDZ50,OUT035,3129.573947036645
NCN42,OUT035,2537.6922364595584
FDB53,OUT013,2458.0608727937056
DRG11,OUT017,1664.5811854443361
DRK11,OUT027,4063.736260283726
FDQ60,OUT017,1987.1312007355855
FDT36,OUT017,595.4306872381908
DRG25,OUT018,3010.310868363328
DRJ23,OUT046,3024.426503802783
FDG05,OUT035,2555.826908620475
NCK06,OUT018,2008.854810468968
FDU52,OUT017,2453.3383650109845
FDW07,OUT018,1353.568525063071
NCM17,OUT045,660.8707199623913
FDA22,OUT045,2702.275386392303
NCA41,OUT018,2982.083530269569
FDF38,OUT035,620.4716264790239
FDH52,OUT046,1039.3309755030648
FDY58,OUT019,568.5605531207856
FDZ16,OUT045,3057.0125089379458
NCM18,OUT017,1010.6969362345781
FDA22,OUT018,2576.9733344946244
NCJ43,OUT035,2891.184461987029
FDI34,OUT027,5851.726914933705
FDG56,OUT046,1046.1289967497685
FDS34,OUT046,1932.0020922153649
DRC01,OUT035,767.6091154675056
FDQ04,OUT035,613.8503306940551
FDK04,OUT035,872.740378726536
FDT51,OUT049,1712.05717091485
FDV26,OUT017,3001.33945408336
FDS04,OUT049,2089.316878362471
FDW43,OUT018,3508.0786764346044
FDQ28,OUT010,370.91397245231104
NCK06,OUT017,2048.7828483892517
FDS23,OUT018,1973.820627609211
FDZ36,OUT019,493.4208829151931
FDE56,OUT018,1037.6952501200594
FDW10,OUT027,4447.45422007656
NCN14,OUT045,3027.997718251148
NCQ18,OUT045,1553.9824736455723
FDW08,OUT017,1658.5410744466917
FDU43,OUT035,3955.6491953277086
FDR33,OUT010,250.5390321542723
FDM24,OUT010,369.0103624812871
NCZ05,OUT046,1652.6953458422672
NCV41,OUT035,1834.795098905044
FDV11,OUT018,2783.44721469659
NCY05,OUT035,601.7527002949314
FDV44,OUT018,3020.169428178325
FDW32,OUT049,1319.4828552054296
NCU18,OUT027,3125.2475431278767
NCC43,OUT035,3973.7239967353125
FDW19,OUT013,1727.0709293296923
FDN31,OUT035,3105.721026638249
FDI48,OUT045,771.3935944845434
FDS24,OUT017,1379.6591092434119
FDF46,OUT049,1920.625786896379
DRG23,OUT017,2447.65847248782
FDG14,OUT018,2389.414020090098
NCY30,OUT049,2926.195632124232
FDO28,OUT018,1945.8561657284538
DRD24,OUT035,2094.1400064422332
FDI33,OUT049,1364.2963229828192
FDN32,OUT046,3093.110642528752
FDR16,OUT045,3649.2192540664137
FDF26,OUT046,2462.3312148461864
NCN29,OUT018,771.1609585889643
FDE20,OUT045,2759.410285186972
FDA46,OUT046,3117.341341892046
FDU28,OUT045,3024.4122628179616
FDQ48,OUT045,1572.5509057600927
FDV36,OUT013,2078.30555827273
FDR14,OUT018,859.9621023790912
FDP23,OUT017,3729.137063218046
FDP56,OUT013,830.7466817104026
FDK48,OUT010,156.64183622661585
FDR48,OUT046,2476.926493959334
NCY29,OUT049,925.6323657548038
FDM22,OUT018,876.6563229652021
DRJ01,OUT013,2476.3752961823975
FDZ43,OUT045,3973.257087857273
FDV03,OUT035,2527.3190019230333
FDX11,OUT027,4994.375002069038
NCA41,OUT027,5692.063951305355
FDE38,OUT017,2650.7131960149522
FDI27,OUT018,762.0403580062421
FDN32,OUT013,3077.6622898322325
NCN43,OUT017,2054.069170674747
FDB47,OUT027,5851.726914933705
FDV03,OUT017,2511.729537322632
NCN30,OUT045,1553.7514233267198
NCV54,OUT010,272.3190432182598
FDV07,OUT013,1690.2577677753984
FDP07,OUT049,3041.266847798803
FDK48,OUT018,1133.9986360838195
FDM15,OUT019,368.52361864829953
FDY19,OUT027,2930.46230178959
FDK46,OUT046,4222.211949470392
FDY11,OUT045,1059.964165284686
FDH09,OUT046,849.2086292733626
FDO08,OUT027,4268.95303387648
FDU14,OUT013,4087.532679765656
FDD22,OUT027,2926.217357198557
FDM27,OUT017,2564.662297429092
FDL02,OUT027,2878.152662016058
NCA17,OUT035,2530.75530727147
FDE38,OUT019,386.56437108437507
NCG07,OUT049,3120.9282060608584
DRC27,OUT013,3909.8307524794564
FDA27,OUT035,4142.723672482897
FDW40,OUT045,2074.852467091432
DRI11,OUT013,1932.0010476321288
FDN50,OUT046,1503.5742325546805
FDR12,OUT046,2879.405391475216
FDT34,OUT027,2866.3478801611227
FDW11,OUT035,981.0536726850119
NCO30,OUT027,5104.375337130527
FDZ34,OUT017,3110.6351060366856
FDU45,OUT017,1886.8808149813817
NCD42,OUT035,599.9176890525949
