Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCQ05,OUT018,2232.8470218487396
FDW47,OUT035,1987.2510486486474
FDV46,OUT035,2243.6695967213113
NCP29,OUT045,1103.1862133333327
FDE09,OUT018,1372.688490740741
NCU06,OUT027,6280.890879999999
FDT19,OUT010,425.9355914529913
DRF15,OUT017,2453.747700699301
DRI51,OUT013,2894.2207107142867
NCX54,OUT013,1690.234086238532
DRE01,OUT013,3454.0625591549287
NCB07,OUT045,3130.004904950495
FDU50,OUT035,1922.1493817142853
FDG40,OUT035,583.8145788617884
FDW10,OUT018,2568.3328336448594
FDX51,OUT013,2893.83982589928
NCP17,OUT045,1103.1862133333327
FDP21,OUT035,3391.5912527272735
FDL04,OUT045,1511.8747716981122
FDV23,OUT013,2142.7435709401716
FDF24,OUT046,1243.0689297709919
FDH56,OUT027,3242.0620715328478
FDB51,OUT049,796.6402682539683
FDI58,OUT027,2517.8820884848496
FDR20,OUT013,798.2176035398227
FDC51,OUT018,1752.252440000001
FDB16,OUT027,2517.8820884848496
FDE40,OUT049,796.6402682539683
NCM17,OUT035,677.1027476190475
FDU56,OUT035,3384.108064242422
FDS32,OUT019,281.48208181818165
FDX02,OUT049,3753.0000993630583
FDT39,OUT027,4117.317712631577
FDE35,OUT017,935.0323883040934
NCI42,OUT019,584.7577647727272
DRL23,OUT046,1690.234086238532
FDA10,OUT046,2142.7435709401716
FDA11,OUT013,1559.342975268817
NCM06,OUT046,2286.413267368421
NCT05,OUT035,4034.300306896551
NCQ02,OUT010,482.6995426229507
NCY06,OUT049,1987.2510486486474
FDY56,OUT035,3753.0000993630583
FDL02,OUT035,1784.4287381818176
NCI06,OUT035,2851.6316958762886
FDQ14,OUT045,2286.413267368421
FDQ12,OUT017,4109.900606217618
FDP36,OUT046,713.8586545454544
FDK21,OUT027,6280.890879999999
FDO40,OUT045,2660.9504030303033
NCK54,OUT019,281.48208181818165
FDY09,OUT018,2568.3328336448594
NCW30,OUT049,4034.300306896551
NCC55,OUT027,1378.2631852760737
FDE58,OUT018,1752.252440000001
FDR39,OUT013,3384.108064242422
FDU28,OUT049,2939.348476190476
FDH08,OUT017,4109.900606217618
FDG35,OUT045,2568.3328336448594
FDG22,OUT049,583.8145788617884
FDC34,OUT035,2894.2207107142867
FDP15,OUT018,3327.9525829268273
FDK34,OUT010,584.7577647727272
FDU45,OUT035,1922.1493817142853
FDQ04,OUT027,1378.2631852760737
FDX22,OUT018,3327.9525829268273
FDB45,OUT017,1690.234086238532
NCH43,OUT027,5329.314724444442
DRE60,OUT046,3454.0625591549287
FDD17,OUT027,6280.890879999999
NCM54,OUT017,1987.2510486486474
NCH55,OUT013,2243.6695967213113
NCT06,OUT017,2894.2207107142867
FDA48,OUT027,5329.314724444442
FDY58,OUT027,6280.890879999999
FDO25,OUT045,3737.295775182482
FDN50,OUT045,1559.342975268817
FDH35,OUT035,2453.747700699301
FDK09,OUT045,3737.295775182482
FDO16,OUT013,1481.8506141732291
FDW11,OUT045,1103.1862133333327
FDU47,OUT027,3242.0620715328478
NCQ42,OUT010,281.48208181818165
FDK55,OUT027,2517.8820884848496
FDN08,OUT049,1922.1493817142853
FDT57,OUT045,4109.900606217618
FDJ12,OUT018,3327.9525829268273
DRL59,OUT017,713.8586545454544
NCN53,OUT046,583.8145788617884
FDO51,OUT010,92.67548155339807
FDK56,OUT017,3391.5912527272735
FDY12,OUT035,935.0323883040934
FDU15,OUT035,583.8145788617884
FDQ19,OUT046,4109.900606217618
DRF15,OUT045,2453.747700699301
DRE25,OUT019,219.21852093023253
FDK57,OUT018,1752.252440000001
FDD33,OUT010,584.7577647727272
FDR34,OUT027,6280.890879999999
FDU04,OUT045,1827.832845454546
FDE35,OUT019,165.91858165137614
NCD31,OUT035,2894.2207107142867
FDJ56,OUT035,1511.8747716981122
NCU53,OUT046,2286.413267368421
FDD39,OUT035,3737.295775182482
NCU17,OUT019,219.21852093023253
FDJ20,OUT046,2142.7435709401716
NCW41,OUT018,2232.8470218487396
FDL52,OUT035,677.1027476190475
FDS39,OUT035,2309.2007980000003
DRJ47,OUT045,2568.3328336448594
FDP13,OUT010,92.67548155339807
DRK39,OUT010,219.21852093023253
FDF28,OUT010,281.48208181818165
FDB09,OUT045,1827.832845454546
FDM51,OUT046,1559.342975268817
DRM49,OUT018,798.2176035398227
DRF23,OUT013,2851.6316958762886
DRH01,OUT035,3104.1898299065438
FDH12,OUT027,2517.8820884848496
FDA28,OUT019,281.48208181818165
FDW37,OUT018,1259.5490513157893
FDF02,OUT046,1511.8747716981122
DRL37,OUT046,677.1027476190475
NCF43,OUT046,2309.2007980000003
FDH08,OUT010,584.7577647727272
FDR34,OUT019,584.7577647727272
NCK19,OUT049,3391.5912527272735
NCD55,OUT018,507.04640366972484
FDT27,OUT049,3454.0625591549287
FDQ57,OUT045,2649.1102324324343
FDA47,OUT035,2503.5013364485976
DRG15,OUT027,1378.2631852760737
FDE05,OUT018,2232.8470218487396
FDN46,OUT046,1879.0540500000002
FDX27,OUT027,2517.8820884848496
FDT51,OUT045,1784.4287381818176
FDU33,OUT013,507.04640366972484
FDJ16,OUT027,1378.2631852760737
FDD20,OUT019,281.48208181818165
FDT36,OUT049,583.8145788617884
DRF15,OUT027,4117.317712631577
FDN52,OUT010,219.21852093023253
FDC22,OUT027,5329.314724444442
FDX15,OUT045,2894.2207107142867
FDT13,OUT013,2893.83982589928
FDU04,OUT017,2243.6695967213113
FDU31,OUT019,584.7577647727272
FDW59,OUT027,2517.8820884848496
NCO29,OUT046,2286.413267368421
FDL15,OUT035,2660.9504030303033
FDI41,OUT049,2453.747700699301
FDQ48,OUT049,1559.342975268817
DRI39,OUT013,796.6402682539683
FDI08,OUT013,4034.300306896551
FDC21,OUT049,1784.4287381818176
FDF58,OUT035,935.0323883040934
FDS08,OUT010,425.9355914529913
FDE47,OUT045,1827.832845454546
NCP18,OUT019,346.89728372093015
NCR41,OUT013,1559.342975268817
FDA27,OUT013,4034.300306896551
FDA43,OUT035,3391.5912527272735
FDA49,OUT045,1424.5946902777778
NCE55,OUT018,2851.6316958762886
DRM49,OUT027,1378.2631852760737
FDF22,OUT027,5329.314724444442
FDQ15,OUT018,1259.5490513157893
NCS54,OUT017,2851.6316958762886
NCY05,OUT013,507.04640366972484
FDR45,OUT046,4109.900606217618
FDK57,OUT049,2142.7435709401716
FDF41,OUT010,584.7577647727272
FDV21,OUT046,2142.7435709401716
FDD51,OUT046,798.2176035398227
FDF33,OUT046,1879.0540500000002
FDA38,OUT046,4109.900606217618
FDR56,OUT045,3130.004904950495
NCN41,OUT017,1987.2510486486474
FDC60,OUT027,2517.8820884848496
FDB47,OUT045,3737.295775182482
DRH01,OUT013,2568.3328336448594
FDW08,OUT046,1511.8747716981122
FDF38,OUT027,1378.2631852760737
FDY32,OUT017,2503.5013364485976
FDG34,OUT049,1784.4287381818176
FDG47,OUT019,584.7577647727272
NCF18,OUT035,2939.348476190476
FDL39,OUT019,425.9355914529913
NCH55,OUT035,2243.6695967213113
DRJ35,OUT049,796.6402682539683
FDS44,OUT035,3737.295775182482
DRE01,OUT018,3327.9525829268273
FDY39,OUT013,3384.108064242422
FDY32,OUT018,2232.8470218487396
FDR33,OUT027,3242.0620715328478
NCP50,OUT049,1259.5490513157893
FDZ47,OUT018,1372.688490740741
FDU57,OUT049,2503.5013364485976
FDY44,OUT013,2893.83982589928
DRH59,OUT018,1103.1862133333327
FDB03,OUT027,6280.890879999999
FDY46,OUT045,2939.348476190476
FDM39,OUT045,2851.6316958762886
FDY36,OUT035,1103.1862133333327
NCM55,OUT035,3384.108064242422
FDJ50,OUT010,165.91858165137614
DRL60,OUT013,2649.1102324324343
NCJ54,OUT049,4109.900606217618
FDX59,OUT017,583.8145788617884
FDI07,OUT013,2893.83982589928
DRF51,OUT010,92.67548155339807
FDM14,OUT017,1690.234086238532
FDP21,OUT045,3391.5912527272735
FDE40,OUT035,1103.1862133333327
FDE05,OUT035,2286.413267368421
FDM13,OUT027,3242.0620715328478
FDC34,OUT027,4117.317712631577
NCI55,OUT018,1752.252440000001
NCE43,OUT018,2232.8470218487396
FDW58,OUT018,1372.688490740741
FDG60,OUT045,4109.900606217618
FDV31,OUT017,2851.6316958762886
FDR47,OUT013,2893.83982589928
FDM60,OUT019,92.67548155339807
NCF06,OUT018,3327.9525829268273
NCN26,OUT027,3242.0620715328478
FDQ59,OUT049,1259.5490513157893
FDF09,OUT046,583.8145788617884
NCS06,OUT017,4034.300306896551
FDT44,OUT046,1922.1493817142853
FDI19,OUT017,4109.900606217618
FDT22,OUT017,935.0323883040934
NCF54,OUT027,4117.317712631577
DRG25,OUT045,3391.5912527272735
FDB59,OUT017,2752.9709346534664
FDQ37,OUT017,3130.004904950495
FDP56,OUT035,798.2176035398227
FDW44,OUT035,3104.1898299065438
FDJ26,OUT010,584.7577647727272
FDU43,OUT018,3327.9525829268273
FDW33,OUT045,1511.8747716981122
NCX53,OUT027,3242.0620715328478
FDN56,OUT010,346.89728372093015
DRF15,OUT049,2453.747700699301
FDO33,OUT017,1922.1493817142853
FDZ39,OUT010,219.21852093023253
NCJ19,OUT017,935.0323883040934
FDU01,OUT035,2752.9709346534664
FDT12,OUT035,3753.0000993630583
NCM18,OUT018,796.6402682539683
FDP19,OUT017,2142.7435709401716
NCR42,OUT049,583.8145788617884
FDN10,OUT046,1922.1493817142853
FDG44,OUT017,935.0323883040934
FDQ10,OUT046,3104.1898299065438
DRH13,OUT049,1690.234086238532
FDT52,OUT013,4109.900606217618
FDM56,OUT045,1511.8747716981122
NCO43,OUT010,219.21852093023253
NCV29,OUT035,2851.6316958762886
NCF06,OUT013,4034.300306896551
FDO50,OUT035,1424.5946902777778
FDT59,OUT013,4109.900606217618
FDX40,OUT027,1378.2631852760737
FDE50,OUT017,2752.9709346534664
FDX51,OUT017,3391.5912527272735
NCD30,OUT018,1372.688490740741
FDK15,OUT013,1511.8747716981122
FDL12,OUT045,935.0323883040934
FDK46,OUT017,4433.30403265306
DRH49,OUT010,165.91858165137614
FDQ57,OUT046,2649.1102324324343
FDY59,OUT017,1481.8506141732291
FDO09,OUT018,3327.9525829268273
NCG30,OUT035,2142.7435709401716
FDM09,OUT017,2286.413267368421
NCN17,OUT027,2517.8820884848496
NCS42,OUT013,1481.8506141732291
FDD02,OUT019,281.48208181818165
FDE34,OUT013,3384.108064242422
FDU38,OUT045,3391.5912527272735
FDB33,OUT046,2894.2207107142867
NCJ29,OUT017,1424.5946902777778
FDZ27,OUT035,798.2176035398227
FDI40,OUT013,1559.342975268817
FDG22,OUT013,507.04640366972484
FDT51,OUT017,1784.4287381818176
FDF20,OUT018,2893.83982589928
FDV50,OUT035,2142.7435709401716
FDT02,OUT049,583.8145788617884
DRC49,OUT017,2286.413267368421
FDF26,OUT049,2286.413267368421
FDV52,OUT035,2142.7435709401716
FDX59,OUT049,583.8145788617884
FDV25,OUT035,3753.0000993630583
FDW23,OUT027,1378.2631852760737
FDE53,OUT018,1372.688490740741
FDA19,OUT017,1987.2510486486474
FDH22,OUT046,2142.7435709401716
NCO41,OUT013,1559.342975268817
FDX12,OUT017,4109.900606217618
FDF17,OUT013,2893.83982589928
FDS11,OUT045,3753.0000993630583
FDR51,OUT035,2503.5013364485976
FDT49,OUT010,219.21852093023253
FDC56,OUT013,2142.7435709401716
FDR13,OUT027,3242.0620715328478
FDQ60,OUT035,2142.7435709401716
FDN38,OUT049,4034.300306896551
NCL29,OUT013,2503.5013364485976
FDO13,OUT027,4117.317712631577
FDE26,OUT018,2232.8470218487396
FDA31,OUT010,425.9355914529913
FDX14,OUT035,1103.1862133333327
FDA34,OUT045,2851.6316958762886
FDF26,OUT013,2286.413267368421
FDE38,OUT045,2286.413267368421
DRI11,OUT046,1922.1493817142853
FDQ60,OUT027,3242.0620715328478
FDL21,OUT027,1378.2631852760737
DRC12,OUT027,5329.314724444442
FDC47,OUT046,3454.0625591549287
FDE57,OUT045,1827.832845454546
FDT14,OUT045,1827.832845454546
NCZ53,OUT046,3391.5912527272735
FDE28,OUT018,3327.9525829268273
FDR19,OUT035,2660.9504030303033
NCF54,OUT019,425.9355914529913
FDZ08,OUT046,1243.0689297709919
NCJ05,OUT018,2232.8470218487396
FDF59,OUT046,1987.2510486486474
NCO05,OUT035,1879.0540500000002
FDW24,OUT018,713.8586545454544
NCX42,OUT018,2232.8470218487396
NCA53,OUT035,798.2176035398227
FDI45,OUT019,425.9355914529913
FDG46,OUT046,1922.1493817142853
FDM20,OUT010,584.7577647727272
FDW11,OUT010,165.91858165137614
FDX08,OUT035,2851.6316958762886
NCK17,OUT035,677.1027476190475
FDK32,OUT018,2232.8470218487396
NCA42,OUT035,2649.1102324324343
DRI01,OUT035,3104.1898299065438
NCL55,OUT049,4034.300306896551
DRE25,OUT018,1372.688490740741
FDD14,OUT017,3384.108064242422
FDB10,OUT046,3454.0625591549287
DRN11,OUT035,2503.5013364485976
FDP38,OUT018,713.8586545454544
NCA30,OUT017,2939.348476190476
FDT15,OUT017,3384.108064242422
NCP55,OUT018,796.6402682539683
FDF12,OUT035,2286.413267368421
FDM21,OUT018,3327.9525829268273
FDX56,OUT035,3737.295775182482
FDF10,OUT017,2660.9504030303033
FDT32,OUT045,2939.348476190476
FDM51,OUT018,1372.688490740741
NCR50,OUT018,2232.8470218487396
FDI19,OUT049,4109.900606217618
FDX21,OUT017,1879.0540500000002
FDR31,OUT035,2286.413267368421
FDY02,OUT013,4034.300306896551
NCA29,OUT045,3104.1898299065438
NCX17,OUT046,3454.0625591549287
FDM12,OUT045,2939.348476190476
FDI53,OUT027,4117.317712631577
NCU30,OUT049,2286.413267368421
FDC56,OUT027,3242.0620715328478
FDK27,OUT018,1752.252440000001
NCK18,OUT017,2649.1102324324343
FDB52,OUT019,584.7577647727272
DRG25,OUT027,5329.314724444442
FDZ13,OUT049,713.8586545454544
FDB57,OUT019,584.7577647727272
FDR40,OUT046,1481.8506141732291
NCO14,OUT019,92.67548155339807
NCN19,OUT045,2752.9709346534664
FDQ28,OUT019,346.89728372093015
FDO13,OUT018,2232.8470218487396
FDK48,OUT013,1481.8506141732291
FDU07,OUT018,2232.8470218487396
FDW20,OUT046,2243.6695967213113
FDV12,OUT010,219.21852093023253
FDH24,OUT013,2453.747700699301
FDV59,OUT049,3753.0000993630583
FDK57,OUT045,1827.832845454546
FDL16,OUT027,1378.2631852760737
NCQ17,OUT046,2503.5013364485976
FDJ15,OUT018,3384.108064242422
FDX24,OUT049,1259.5490513157893
FDT47,OUT046,1559.342975268817
FDT10,OUT049,796.6402682539683
FDZ37,OUT018,1259.5490513157893
FDW43,OUT027,6280.890879999999
DRN36,OUT017,1559.342975268817
FDJ14,OUT045,1243.0689297709919
FDA32,OUT013,3753.0000993630583
FDJ38,OUT019,482.6995426229507
FDQ57,OUT017,2649.1102324324343
NCQ41,OUT019,482.6995426229507
FDG56,OUT049,796.6402682539683
DRC13,OUT027,3242.0620715328478
FDV55,OUT035,2660.9504030303033
FDQ49,OUT045,2453.747700699301
FDE29,OUT010,165.91858165137614
FDR03,OUT013,3753.0000993630583
FDD45,OUT049,1259.5490513157893
FDN38,OUT010,584.7577647727272
FDT56,OUT046,935.0323883040934
FDT48,OUT045,3391.5912527272735
FDU03,OUT049,3384.108064242422
FDC56,OUT010,281.48208181818165
NCO43,OUT027,2517.8820884848496
FDQ27,OUT017,1879.0540500000002
FDR03,OUT046,3753.0000993630583
DRH23,OUT010,165.91858165137614
FDG22,OUT045,677.1027476190475
NCJ42,OUT013,1690.234086238532
FDR24,OUT046,1424.5946902777778
FDW60,OUT035,2851.6316958762886
FDJ08,OUT013,2893.83982589928
DRL59,OUT018,713.8586545454544
FDG60,OUT010,584.7577647727272
FDW27,OUT017,2503.5013364485976
FDX14,OUT018,1259.5490513157893
FDC20,OUT013,796.6402682539683
NCS29,OUT018,3327.9525829268273
FDJ56,OUT046,1511.8747716981122
FDB20,OUT019,165.91858165137614
FDL28,OUT027,6280.890879999999
FDW01,OUT018,2232.8470218487396
FDL03,OUT046,3130.004904950495
FDX22,OUT049,3753.0000993630583
FDJ21,OUT035,2660.9504030303033
FDR31,OUT045,2286.413267368421
FDG21,OUT035,2660.9504030303033
FDS22,OUT027,1378.2631852760737
FDK08,OUT035,1559.342975268817
FDE17,OUT018,2232.8470218487396
NCN30,OUT017,1559.342975268817
FDT50,OUT046,1559.342975268817
NCX42,OUT049,2649.1102324324343
FDJ12,OUT035,3753.0000993630583
NCA18,OUT027,3242.0620715328478
FDP23,OUT019,584.7577647727272
FDX12,OUT013,4109.900606217618
FDN40,OUT018,2232.8470218487396
FDV48,OUT035,1243.0689297709919
NCY54,OUT013,3104.1898299065438
FDL16,OUT010,92.67548155339807
FDR45,OUT018,3327.9525829268273
FDJ52,OUT046,2649.1102324324343
DRG01,OUT017,1243.0689297709919
FDP52,OUT013,3454.0625591549287
FDU58,OUT017,3391.5912527272735
FDL02,OUT045,1784.4287381818176
FDG28,OUT013,4109.900606217618
FDA19,OUT035,1987.2510486486474
FDW46,OUT027,1378.2631852760737
NCD43,OUT049,1690.234086238532
DRG39,OUT013,713.8586545454544
NCF55,OUT049,583.8145788617884
FDJ07,OUT046,1922.1493817142853
FDE08,OUT046,2660.9504030303033
FDP56,OUT019,92.67548155339807
FDT45,OUT045,935.0323883040934
FDF17,OUT018,2893.83982589928
FDX44,OUT046,1424.5946902777778
FDM28,OUT027,5329.314724444442
FDI36,OUT049,3130.004904950495
FDS07,OUT045,1827.832845454546
FDD36,OUT045,1827.832845454546
FDW11,OUT046,935.0323883040934
FDN40,OUT049,2286.413267368421
NCQ18,OUT049,1559.342975268817
NCQ54,OUT017,2894.2207107142867
NCS42,OUT045,1481.8506141732291
DRH39,OUT010,165.91858165137614
FDC09,OUT027,2517.8820884848496
FDT08,OUT010,346.89728372093015
FDC08,OUT035,3737.295775182482
FDT20,OUT017,583.8145788617884
FDS35,OUT035,1103.1862133333327
FDX58,OUT018,3384.108064242422
FDW58,OUT046,1690.234086238532
DRD27,OUT046,1559.342975268817
FDH32,OUT019,219.21852093023253
FDS26,OUT035,4433.30403265306
FDQ31,OUT046,1481.8506141732291
FDP11,OUT018,3327.9525829268273
FDD58,OUT017,1559.342975268817
FDM33,OUT045,3737.295775182482
FDZ16,OUT049,3130.004904950495
NCS29,OUT010,584.7577647727272
NCM18,OUT019,165.91858165137614
FDP11,OUT049,3454.0625591549287
NCC42,OUT017,2309.2007980000003
DRM23,OUT046,3104.1898299065438
NCN55,OUT027,6280.890879999999
FDK46,OUT013,4433.30403265306
FDR01,OUT046,3391.5912527272735
NCA05,OUT045,2453.747700699301
NCP43,OUT017,2568.3328336448594
FDR12,OUT010,425.9355914529913
FDQ01,OUT013,4034.300306896551
FDM13,OUT046,1987.2510486486474
FDQ19,OUT017,4109.900606217618
FDK56,OUT019,482.6995426229507
NCX06,OUT010,482.6995426229507
FDO56,OUT027,3242.0620715328478
FDU45,OUT045,1827.832845454546
FDI16,OUT019,165.91858165137614
FDL32,OUT046,1922.1493817142853
FDA07,OUT046,2243.6695967213113
FDA14,OUT045,2660.9504030303033
FDV46,OUT027,3242.0620715328478
NCO07,OUT035,3753.0000993630583
NCP41,OUT046,1690.234086238532
FDY60,OUT018,1752.252440000001
FDN38,OUT017,4034.300306896551
FDO15,OUT046,1103.1862133333327
FDT60,OUT013,2142.7435709401716
FDA55,OUT035,3753.0000993630583
FDE02,OUT010,219.21852093023253
DRJ39,OUT049,3753.0000993630583
FDV34,OUT035,1103.1862133333327
FDS20,OUT027,5329.314724444442
FDF02,OUT027,2517.8820884848496
FDW40,OUT017,2309.2007980000003
NCB43,OUT046,2939.348476190476
FDR58,OUT017,1481.8506141732291
DRJ59,OUT035,677.1027476190475
NCD30,OUT017,1559.342975268817
FDE14,OUT017,1559.342975268817
FDC28,OUT018,1372.688490740741
FDU16,OUT018,1259.5490513157893
NCD19,OUT035,935.0323883040934
FDU21,OUT046,583.8145788617884
FDV59,OUT027,5329.314724444442
FDU03,OUT045,3384.108064242422
FDC33,OUT010,584.7577647727272
NCR42,OUT035,583.8145788617884
DRH59,OUT035,1103.1862133333327
NCM31,OUT035,2309.2007980000003
FDS50,OUT035,3753.0000993630583
FDP39,OUT046,935.0323883040934
FDQ55,OUT013,1922.1493817142853
FDV36,OUT019,281.48208181818165
FDI05,OUT027,2517.8820884848496
FDS45,OUT027,2517.8820884848496
FDA39,OUT045,677.1027476190475
FDC37,OUT010,281.48208181818165
FDJ60,OUT027,4117.317712631577
DRQ35,OUT046,1987.2510486486474
NCJ06,OUT046,2243.6695967213113
NCY42,OUT018,2232.8470218487396
DRM37,OUT049,3130.004904950495
FDR14,OUT045,713.8586545454544
FDE51,OUT049,677.1027476190475
FDT33,OUT017,2286.413267368421
FDR08,OUT013,1922.1493817142853
FDE36,OUT010,425.9355914529913
FDL22,OUT019,219.21852093023253
FDR44,OUT013,2142.7435709401716
FDI56,OUT019,219.21852093023253
FDE47,OUT010,281.48208181818165
FDV27,OUT010,219.21852093023253
FDV10,OUT049,677.1027476190475
FDC40,OUT045,1243.0689297709919
NCX41,OUT013,3753.0000993630583
NCQ38,OUT027,2517.8820884848496
FDV12,OUT027,2517.8820884848496
FDE52,OUT017,1424.5946902777778
FDG20,OUT027,4117.317712631577
FDV16,OUT027,1378.2631852760737
FDI32,OUT017,1922.1493817142853
FDJ32,OUT049,796.6402682539683
FDN39,OUT018,2232.8470218487396
FDY34,OUT017,2649.1102324324343
FDC14,OUT035,677.1027476190475
FDA55,OUT017,3753.0000993630583
FDZ50,OUT010,482.6995426229507
DRG13,OUT049,2894.2207107142867
FDP01,OUT013,2453.747700699301
NCG54,OUT017,3104.1898299065438
FDM13,OUT045,1827.832845454546
NCO18,OUT027,5329.314724444442
NCW41,OUT013,2894.2207107142867
FDM52,OUT027,4117.317712631577
NCF55,OUT035,583.8145788617884
FDT09,OUT046,2243.6695967213113
NCM19,OUT035,1690.234086238532
FDW12,OUT018,2232.8470218487396
FDP15,OUT019,584.7577647727272
FDK36,OUT045,713.8586545454544
FDZ25,OUT035,3104.1898299065438
NCW06,OUT049,3130.004904950495
FDW60,OUT046,2851.6316958762886
DRC49,OUT013,2286.413267368421
NCT17,OUT035,3391.5912527272735
NCN06,OUT018,2232.8470218487396
FDC45,OUT013,3104.1898299065438
DRJ47,OUT019,425.9355914529913
NCF06,OUT045,4034.300306896551
FDE21,OUT010,281.48208181818165
DRG27,OUT013,507.04640366972484
FDW40,OUT049,2309.2007980000003
NCO53,OUT046,3384.108064242422
FDE23,OUT049,677.1027476190475
FDQ16,OUT046,1690.234086238532
FDS26,OUT045,4433.30403265306
FDZ13,OUT010,92.67548155339807
FDS14,OUT049,2286.413267368421
FDC10,OUT045,1827.832845454546
FDY16,OUT049,3384.108064242422
FDJ20,OUT035,2142.7435709401716
FDV43,OUT035,677.1027476190475
FDZ32,OUT027,2517.8820884848496
FDR23,OUT046,2568.3328336448594
FDN24,OUT035,935.0323883040934
FDE34,OUT027,5329.314724444442
FDU31,OUT013,3753.0000993630583
FDW33,OUT018,1372.688490740741
FDU26,OUT046,1922.1493817142853
FDE20,OUT027,4117.317712631577
NCW05,OUT035,1511.8747716981122
FDB22,OUT018,2232.8470218487396
FDO56,OUT046,1922.1493817142853
FDA19,OUT027,3242.0620715328478
DRI39,OUT045,935.0323883040934
FDH52,OUT018,796.6402682539683
FDZ50,OUT035,3384.108064242422
NCN42,OUT035,2453.747700699301
FDB53,OUT013,2660.9504030303033
DRG11,OUT017,1879.0540500000002
DRK11,OUT027,4117.317712631577
FDQ60,OUT017,2142.7435709401716
FDT36,OUT017,583.8145788617884
DRG25,OUT018,3384.108064242422
DRJ23,OUT046,2939.348476190476
FDG05,OUT035,2286.413267368421
NCK06,OUT018,1752.252440000001
FDU52,OUT017,2286.413267368421
FDW07,OUT018,1259.5490513157893
NCM17,OUT045,677.1027476190475
FDA22,OUT045,2286.413267368421
NCA41,OUT018,2893.83982589928
FDF38,OUT035,677.1027476190475
FDH52,OUT046,935.0323883040934
FDY58,OUT019,584.7577647727272
FDZ16,OUT045,3130.004904950495
NCM18,OUT017,935.0323883040934
FDA22,OUT018,2232.8470218487396
NCJ43,OUT035,2851.6316958762886
FDI34,OUT027,6280.890879999999
FDG56,OUT046,935.0323883040934
FDS34,OUT046,1922.1493817142853
DRC01,OUT035,713.8586545454544
FDQ04,OUT035,677.1027476190475
FDK04,OUT035,935.0323883040934
FDT51,OUT049,1784.4287381818176
FDV26,OUT017,3130.004904950495
FDS04,OUT049,2309.2007980000003
FDW43,OUT018,3327.9525829268273
FDQ28,OUT010,346.89728372093015
NCK06,OUT017,2243.6695967213113
FDS23,OUT018,1752.252440000001
FDZ36,OUT019,482.6995426229507
FDE56,OUT018,796.6402682539683
FDW10,OUT027,4117.317712631577
NCN14,OUT045,3384.108064242422
NCQ18,OUT045,1559.342975268817
FDW08,OUT017,1511.8747716981122
FDU43,OUT035,4109.900606217618
FDR33,OUT010,281.48208181818165
FDM24,OUT010,346.89728372093015
NCZ05,OUT046,1511.8747716981122
NCV41,OUT035,1922.1493817142853
FDV11,OUT018,2851.6316958762886
NCY05,OUT035,583.8145788617884
FDV44,OUT018,2893.83982589928
FDW32,OUT049,1259.5490513157893
NCU18,OUT027,3242.0620715328478
NCC43,OUT035,4034.300306896551
FDW19,OUT013,1784.4287381818176
FDN31,OUT035,2939.348476190476
FDI48,OUT045,713.8586545454544
FDS24,OUT017,1424.5946902777778
FDF46,OUT049,1922.1493817142853
DRG23,OUT017,2286.413267368421
FDG14,OUT018,2232.8470218487396
NCY30,OUT049,2568.3328336448594
FDO28,OUT018,1752.252440000001
DRD24,OUT035,2309.2007980000003
FDI33,OUT049,1259.5490513157893
FDN32,OUT046,2752.9709346534664
FDR16,OUT045,3737.295775182482
FDF26,OUT046,2286.413267368421
NCN29,OUT018,713.8586545454544
FDE20,OUT045,2649.1102324324343
FDA46,OUT046,2939.348476190476
FDU28,OUT045,2939.348476190476
FDQ48,OUT045,1559.342975268817
FDV36,OUT013,2243.6695967213113
FDR14,OUT018,796.6402682539683
FDP23,OUT017,3753.0000993630583
FDP56,OUT013,713.8586545454544
FDK48,OUT010,165.91858165137614
FDR48,OUT046,2503.5013364485976
NCY29,OUT049,796.6402682539683
FDM22,OUT018,796.6402682539683
DRJ01,OUT013,2503.5013364485976
FDZ43,OUT045,4109.900606217618
FDV03,OUT035,2660.9504030303033
FDX11,OUT027,5329.314724444442
NCA41,OUT027,5329.314724444442
FDE38,OUT017,2286.413267368421
FDI27,OUT018,798.2176035398227
FDN32,OUT013,2752.9709346534664
NCN43,OUT017,2243.6695967213113
FDB47,OUT027,5329.314724444442
FDV03,OUT017,2894.2207107142867
NCN30,OUT045,1559.342975268817
NCV54,OUT010,281.48208181818165
FDV07,OUT013,1690.234086238532
FDP07,OUT049,3130.004904950495
FDK48,OUT018,1103.1862133333327
FDM15,OUT019,346.89728372093015
FDY19,OUT027,3242.0620715328478
FDK46,OUT046,4433.30403265306
FDY11,OUT045,1103.1862133333327
FDH09,OUT046,713.8586545454544
FDO08,OUT027,4117.317712631577
FDU14,OUT013,4433.30403265306
FDD22,OUT027,3242.0620715328478
FDM27,OUT017,2894.2207107142867
FDL02,OUT027,2517.8820884848496
NCA17,OUT035,2453.747700699301
FDE38,OUT019,425.9355914529913
NCG07,OUT049,2939.348476190476
DRC27,OUT013,4109.900606217618
FDA27,OUT035,4034.300306896551
FDW40,OUT045,1827.832845454546
DRI11,OUT013,1922.1493817142853
FDN50,OUT046,1559.342975268817
FDR12,OUT046,3104.1898299065438
FDT34,OUT027,2517.8820884848496
FDW11,OUT035,935.0323883040934
NCO30,OUT027,5329.314724444442
